TIMESTAMP_END,LW_IN_T1_47_1,PA_T1_47_1,PPFD_IN_T1_47_1,RH_T1_47_1,SW_IN_T1_47_1,TA_T1_47_1
2024-03-18 04:00:00,349.84019333333333,93141.242,0.0,93.12374066666666,0.0,7.9641886
2024-03-18 04:30:00,345.59526,93113.90966666667,0.0,96.78085200000001,0.0,7.5738829999999995
2024-03-18 05:00:00,345.9886366666667,93103.48066666667,0.0,98.66829133333334,0.0,7.501732933333333
2024-03-18 05:30:00,354.88051333333334,93075.88766666666,0.0,99.83427533333334,0.0,7.5775220333333335
2024-03-18 06:00:00,351.89053333333334,93049.02966666667,0.0,99.99799,0.0,7.606077666666667
2024-03-18 06:30:00,354.9483066666667,93023.475,0.0,99.99799,0.0,7.565705033333333
2024-03-18 07:00:00,360.77767,93008.07566666667,1.6966848794452025,99.99799,0.9370620550250119,7.506166333333334
2024-03-18 07:30:00,357.69257333333337,92997.86666666667,12.848258195679854,99.99799,9.198756636716691,7.4290886
2024-03-18 08:00:00,355.56305333333336,92977.43333333333,25.118228495679855,99.99799,17.862961833383356,7.443594033333333
2024-03-18 08:30:00,358.5799333333333,92958.09300000001,29.589473495679854,99.99799,19.72087689338336,7.429733133333333
2024-03-18 09:00:00,357.8042,92941.318,48.89566116234652,99.99799,29.80486657671669,7.417988733333333
2024-03-18 09:30:00,358.1788833333333,92945.05266666667,52.836546495679855,99.99799,30.189796776716694,7.377933166666667
2024-03-18 10:00:00,359.15586333333334,92972.08566666667,76.0137808290132,99.99799,38.78999151005003,7.2555164
2024-03-18 10:30:00,362.62865,92991.25166666666,121.06777449567986,99.99799,53.912081110050025,7.273105166666666
2024-03-18 11:00:00,363.92687,93021.37266666668,144.97935116234652,99.99799,68.30016777671669,7.471171999999999
2024-03-18 11:30:00,357.9723566666667,93055.98733333334,161.26244116234653,99.99799,76.65362444338335,7.347816333333333
2024-03-18 12:00:00,360.39018666666664,93082.637,150.31238449567985,99.99799,75.28041177671669,7.329794266666667
